UG Tombamento;Unidade Gestora;Unidade Responsável;Tombamento;Data Tombamento;Data Garantia;Código Material;Denominação;Observação;Descritores;Marca;Estado;Status;Detentor;Lotação Dententor;Finalidade;Fornecedor;Depreciável/Amortizável;Vida Útil;Nota Fiscal;Empenho;Termo;Valor
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000732;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2813 - MARCA SPRINGER  - TIPOLOGIA SPLIT HI-WALL - (SPH) - 30000 BTU/H;;"Andar: 1º ANDAR
BTU: 30000
Edificação: TALES DE AZEVEDO
Local: AUDITÓRIO CRH
Marca: SPRINGER
Modelo: 42MCA030515LS
Número da TAG: SPH32060201002
Número de Série: 50307Y09367
Registro Geral: 2813
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";SPRINGER CARRIER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;732/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000733;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2814 - MARCA HITACHI - TIPOLOGIA SPLIT P-TETO - (SPP) - 30000 BTU/H;;"Andar: 1º ANDAR
BTU: 30000
Edificação: TALES DE AZEVEDO
Local: AUDITÓRIO CHR
Marca: HITACHI
Número da TAG: SPP31060201001
Registro Geral: 2814
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";HITACHI;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;733/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000734;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2815 - MARCA SPRINGER  - TIPOLOGIA DE JANELA - (ACJ) - 21000 BTU/H;;"Andar: 2º SUBSOLO
BTU: 21000
Edificação: TALES DE AZEVEDO
Local: SALA DE REUNIÕES / CRH
Marca: SPRINGER
Número da TAG: ACJ32060001001
Número do Tombo: 474103
Registro Geral: 2815
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: 220V§";SPRINGER CARRIER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;734/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001296;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2816 - MARCA AGRATTO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 18000
Edificação: THALES DE AZEVEDO
Local: CRH
Marca: AGRATTO
Modelo: CCS18FIR4-02
Número da Nota Fiscal: 7348
Número de Série: PNJ2120
Número do Tombo: 989452
Registro Geral: 2816
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";AGRATTO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1296/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001295;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2817 - MARCA AGRATTO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 18000
Edificação: THALES DE AZEVEDO
Local: CRH
Marca: AGRATTO
Modelo: CCS18FIR4-02
Número da Nota Fiscal: 7348
Número de Série: PNJ2121
Número do Tombo: 989453
Registro Geral: 2817
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";AGRATTO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1295/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001294;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2818 - MARCA ELGIN - TIPOLOGIA SPLIT P-TETO - (SPP) - 60000 BTU/H;;"Andar: 1º SUBSOLO
BTU: 60000
Edificação: THALES DE AZEVEDO
Local: CRH
Marca: ELGIN
Modelo: PEFI60B2NC
Número da Nota Fiscal: 728
Número do Tombo: 98974
Registro Geral: 2818
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";ELGIN;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1294/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001432;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 2839 - MARCA ELGIN - TIPOLOGIA SPLIT P-TETO - (SPP) - 60000 BTU/H;;"Andar: 1º ANDAR
BTU: 60000
Edificação: THALES DE AZEVEDO
Local: CORREDOR
Marca: ELGIN
Modelo: PHFI-60.000-2
Registro Geral: 2839
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";ELGIN;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1432/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001516;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3501 - MARCA LG - TIPOLOGIA DE JANELA - (ACJ) - 10000 BTU/H;;"Andar: TÉRREO
BTU: 10000
Edificação: CIEDS
Local: ECSAS (51.6)
Marca: LG
Registro Geral: 3501
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: 110V§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1516/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001518;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3502 - MARCA YORK - TIPOLOGIA SPLIT P-TETO - (SPP) - 35000 BTU/H;;"Andar: TÉRREO
BTU: 35000
Edificação: PPGF
Local: SALA 1
Marca: YORK
Modelo: YOEA36FS-ADHY
Número de Série: 5,782012171011E+017
Registro Geral: 3502
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1518/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001520;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3503 - MARCA GREE - TIPOLOGIA DE JANELA - (ACJ) - 7000 BTU/H;;"Andar: TÉRREO
BTU: 7000
Edificação: PPGF
Local: SALA 8
Marca: GREE
Registro Geral: 3503
Situação do Equipamento: INATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: 110V§";GREE;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1520/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001522;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3504 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: LIDES
Local: SALA 2
Marca: ELETROLUX
Modelo: 9124F
Número de Série: 90300339
Registro Geral: 3504
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1522/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001524;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3505 - MARCA ELGIN - TIPOLOGIA DE JANELA - (ACJ) - 7000 BTU/H;;"Andar: TÉRREO
BTU: 7000
Edificação: LIDES
Local: CORREDOR
Marca: ELGIN
Registro Geral: 3505
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: 110V§";ELGIN;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1524/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001526;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3506 - MARCA LG - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: GRUPO DE PESQUISA (EFG)
Local: SALA 26
Marca: LG
Modelo: TSNC2425MAO
Número de Série: 303AZFMAR507
Registro Geral: 3506
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1526/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001521;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3508 - MARCA MIDEA - TIPOLOGIA DE JANELA - (ACJ) - 12000 BTU/H;;"Andar: TÉRREO
BTU: 12000
Edificação: PPGF
Local: SALA 5
Marca: MIDEA
Número do Tombo: 992741
Registro Geral: 3508
Situação do Equipamento: ATIVO
Tipologia: DE JANELA - (ACJ)
Voltagem: 220V§";MIDEA;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1521/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001527;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3509 - MARCA CARRIER - TIPOLOGIA SPLIT P-TETO - (SPP) - 36000 BTU/H;;"Andar: TÉRREO
BTU: 36000
Edificação: NUCLEAR
Local: SALA 2
Marca: CARRIER
Número da TAG: SPP32080003001
Registro Geral: 3509
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";CARRIER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1527/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001525;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3510 - MARCA CARRIER - TIPOLOGIA SPLIT P-TETO - (SPP) - 36000 BTU/H;;"Andar: TÉRREO
BTU: 36000
Edificação: NUCLEAR
Local: SALA 01
Marca: CARRIER
Número da TAG: SPP32080003002
Registro Geral: 3510
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";CARRIER;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1525/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019003151;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3511 - MARCA COOLIX - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: TÉRREO
BTU: 48000
Edificação: LIDES
Local: SALA 01
Marca: COOLIX
Modelo: CLP-48CR
Número de Série: C703004240407A2540055
Registro Geral: 3511
Situação do Equipamento: INATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";COOLIX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;3151/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001530;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3512 - MARCA KOMECO - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: TÉRREO
BTU: 48000
Edificação: COLEGIADO, HISTÓRIA, FILOSOFIA E MUSEOLOGIA
Local: ÁREA COMUM
Marca: KOMECO
Modelo: KOP48FCG2UE220
Registro Geral: 3512
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1530/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001529;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3513 - MARCA LG - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: GRUPO DE PESQUISA (EFG)
Local: SALA 26
Marca: LG
Modelo: TSNC2425MAO
Número de Série: 303AZALAR58
Registro Geral: 3513
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1529/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001528;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3514 - MARCA LG - TIPOLOGIA SPLIT HI-WALL - (SPH) - 24000 BTU/H;;"Andar: TÉRREO
BTU: 24000
Edificação: GRUPO DE PESQUISA (EFG)
Local: SALA 26
Marca: LG
Modelo: TSNC2425MAO
Número de Série: 303AZTHAR521
Registro Geral: 3514
Situação do Equipamento: A INSTALAR (NA CAIXA)
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1528/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001531;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3515 - MARCA RHEEM - TIPOLOGIA SPLIT P-TETO - (SPP) - 60000 BTU/H;;"Andar: TÉRREO
BTU: 60000
Edificação: GRUPO DE PESQUISA (EFC)
Local: SALA 26
Marca: RHEEM
Modelo: RB1PT6OAC2CS
Registro Geral: 3515
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";RHEEM;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1531/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001535;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3517 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 60000 BTU/H;;"Andar: TÉRREO
BTU: 60000
Edificação: PAVILHÃO RAUL SEIXAS
Local: NÚCLEO DE ATENDIMENTO AO ESTUDANTE
Marca: ELETROLUX
Registro Geral: 3517
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1535/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001537;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3518 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 95000 BTU/H;;"Andar: TÉRREO
BTU: 95000
Edificação: PAVILHÃO RAUL SEIXAS
Local: XEROX
Marca: KOMECO
Modelo: KOS09FC-G2
Número do Tombo: 612598
Registro Geral: 3518
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1537/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001533;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3519 - MARCA LG - TIPOLOGIA SPLIT HI-WALL - (SPH) - 18000 BTU/H;;"Andar: TÉRREO
BTU: 18000
Edificação: PAVILHÃO JOSÉ CALAZANS
Local: PROGRAMA A COR DA BAHIA
Marca: LG
Modelo: TSNC1825NW5
Registro Geral: 3519
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";LG;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1533/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001539;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3520 - MARCA YORK - TIPOLOGIA SPLIT P-TETO - (SPP) - 57000 BTU/H;;"Andar: TÉRREO
BTU: 57000
Edificação: PAVILHÃO RAUL SEIXAS
Local: LABORATÓRIO DE INFORMÁTICA
Marca: YORK
Modelo: Y0EA60FS-AFHV
Número da TAG: SPP32090014001
Número de Série: 7,051016871011E+017
Registro Geral: 3520
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 380V§";YORK;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1539/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001541;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3521 - MARCA ELETROLUX - TIPOLOGIA SPLIT P-TETO - (SPP) - 36000 BTU/H;;"Andar: TÉRREO
BTU: 36000
Edificação: PAVILHÃO RAUL SEIXAS
Local: AUDITÓRIO 1
Marca: ELETROLUX
Modelo: CFE36
Número da TAG: SPP32090013001
Número de Série: 3700445
Registro Geral: 3521
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1541/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001534;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3522 - MARCA GREE - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9000 BTU/H;;"Andar: TÉRREO
BTU: 9000
Edificação: PROGRAMA A COR DA BAHIA
Local: COORDENAÇÃO
Marca: GREE
Modelo: GWC09MA-DINNA3C/I
Registro Geral: 3522
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";GREE;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1534/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001536;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3523 - MARCA KOMECO - TIPOLOGIA SPLIT HI-WALL - (SPH) - 95000 BTU/H;;"Andar: TÉRREO
BTU: 95000
Edificação: PAVILHÃO RAUL SEIXAS
Local: XÉROX
Marca: KOMECO
Modelo: KOS09FC-G2
Número do Tombo: 612597
Registro Geral: 3523
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1536/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001543;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3524 - MARCA ELETROLUX - TIPOLOGIA SPLIT P-TETO - (SPP) - 36000 BTU/H;;"Andar: TÉRREO
BTU: 36000
Edificação: PAVILHÃO RAUL SEIXAS
Local: AUDITÓRIO 1
Marca: ELETROLUX
Modelo: CFE36
Número da TAG: SPP32090013003
Número de Série: 3800044
Registro Geral: 3524
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1543/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001523;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3525 - MARCA ELETROLUX - TIPOLOGIA SPLIT P-TETO - (SPP) - 36000 BTU/H;;"Andar: TÉRREO
BTU: 36000
Edificação: PAVILHÃO RAUL SEIXAS
Local: AUDITÓRIO 2
Marca: ELETROLUX
Modelo: CFE36
Número da TAG: SPP32090012001
Registro Geral: 3525
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1523/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001538;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3528 - MARCA KOMECO - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: TÉRREO
BTU: 48000
Edificação: PAVILHÃO RAUL SEIXAS
Local: CONGREGAÇÃO
Marca: KOMECO
Modelo: KOP48FCG2UE220
Número da TAG: SPP32090018002
Número de Série: D202019890612C1816005
Registro Geral: 3528
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1538/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001542;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3529 - MARCA KOMECO - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: TÉRREO
BTU: 48000
Edificação: PAVILHÃO RAUL SEIXAS
Local: AUDITÓRIO 1
Marca: KOMECO
Modelo: KOP48FCG2UE220
Número de Série: D202003060612B2316022
Registro Geral: 3529
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1542/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001544;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3530 - MARCA ELETROLUX - TIPOLOGIA SPLIT P-TETO - (SPP) - 10100 BTU/H;;"Andar: TÉRREO
BTU: 10100
Edificação: PAVILHÃO RAUL SEIXAS
Local: AUDITÓRIO 02
Marca: ELETROLUX
Modelo: CF36
Número da TAG: SPP32090012002
Número de Série: 3700316
Registro Geral: 3530
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1544/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019001540;08/01/2019;08/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3531 - MARCA KOMECO - TIPOLOGIA SPLIT P-TETO - (SPP) - 48000 BTU/H;;"Andar: TÉRREO
BTU: 48000
Edificação: PAVILHÃO RAUL SEIXAS
Local: CONGREGAÇÃO
Marca: KOMECO
Modelo: KOP48FCG2UE220
Número da TAG: SPP32090018001
Número de Série: D202019890612C1816000
Registro Geral: 3531
Situação do Equipamento: ATIVO
Tipologia: SPLIT P-TETO - (SPP)
Voltagem: 220V§";KOMECO;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;1540/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000968;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3543 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9000 BTU/H;;"Andar: 1º ANDAR
BTU: 9000
Edificação: NEIM
Local: SALETE - SALA 15
Marca: ELETROLUX
Modelo: T109F
Número de Série: 42601327
Número do Tombo: 955599
Registro Geral: 3543
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;968/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000969;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3544 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9000 BTU/H;;"Andar: 1º ANDAR
BTU: 9000
Edificação: NEIM
Local: SALA PROFESSORA ADDA MOTTA - SALA 14
Marca: ELETROLUX
Modelo: TE09F1TI09F
Número da TAG: SPH32050109001
Número do Tombo: 95598
Registro Geral: 3544
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;969/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000970;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3545 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9000 BTU/H;;"Andar: 1º ANDAR
BTU: 9000
Edificação: NEIM
Local: SALA 13
Marca: ELETROLUX
Modelo: T109F
Número da TAG: SPH32050108001
Número de Série: 42601164
Número do Tombo: 955597
Registro Geral: 3545
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;970/2019;R$ 63,47
UFBA;UFBA;FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS;2019000971;07/01/2019;07/01/2019;"5212000000359	";APARELHO DE AR CONDICIONADO - Registro Geral 3546 - MARCA ELETROLUX - TIPOLOGIA SPLIT HI-WALL - (SPH) - 9000 BTU/H;;"Andar: 1º ANDAR
BTU: 9000
Edificação: NEIM
Local: SALA PROFESSORA ANA ALICE COSTA - SALA 12
Marca: ELETROLUX
Modelo: TE091TI09
Número da TAG: SPH32050107001
Número do Tombo: 955596
Registro Geral: 3546
Situação do Equipamento: ATIVO
Tipologia: SPLIT HI-WALL - (SPH)
Voltagem: 220V§";ELETROLUX;Em uso;EFETIVADO;;;ADMINISTRAÇÃO;Não informado;Não;120;;;971/2019;R$ 63,47
